 ,Label,Area,X,Y,BX,BY,Width,Height,10678.04,Distance from edge (nm),Diamater (nm)
231,0.14;100%;1P;I10-1.tif,78.268,523.701,1959.363,520.089,1953.945,7.223,10.835,,10154.339,7.223
232,0.14;100%;1P;I10-1.tif,13.045,565.236,1962.975,563.43,1961.169,3.612,3.612,,10112.804,3.612
233,0.14;100%;1P;I10-1.tif,13.045,3024.823,1962.975,3023.017,1961.169,3.612,3.612,,7653.217,3.612
234,0.14;100%;1P;I10-1.tif,13.045,2620.309,1966.586,2618.503,1964.781,3.612,3.612,,8057.731,3.612
235,0.14;100%;1P;I10-1.tif,13.045,399.096,1970.198,397.29,1968.392,3.612,3.612,,10278.944,3.612
236,0.14;100%;1P;I10-1.tif,39.134,2584.192,1970.198,2578.774,1968.392,10.835,3.612,,8093.848,10.835
237,0.14;100%;1P;I10-1.tif,26.089,2766.584,1982.839,2762.973,1979.227,7.223,7.223,,7911.456,7.223
238,0.14;100%;1P;I10-1.tif,26.089,3259.585,1990.063,3257.78,1986.451,3.612,7.223,,7418.455,3.612
239,0.14;100%;1P;I10-1.tif,39.134,1407.972,2000.296,1404.963,1997.286,7.223,7.223,,9270.068,7.223
240,0.14;100%;1P;I10-1.tif,2687.185,3549.453,2035.753,3521.436,2008.121,57.788,57.788,,7128.587,57.788
241,0.14;100%;1P;I10-1.tif,13.045,283.521,2031.598,281.715,2029.792,3.612,3.612,,10394.519,3.612
242,0.14;100%;1P;I10-1.tif,39.134,2485.471,2037.617,2481.258,2033.403,7.223,7.223,,8192.569,7.223
243,0.14;100%;1P;I10-1.tif,13.045,911.962,2038.821,910.156,2037.015,3.612,3.612,,9766.078,3.612
244,0.14;100%;1P;I10-1.tif,39.134,1553.645,2040.025,1549.432,2037.015,7.223,7.223,,9124.395,7.223
245,0.14;100%;1P;I10-1.tif,91.312,605.997,2045.013,599.547,2040.627,14.447,10.835,,10072.043,14.447
246,0.14;100%;1P;I10-1.tif,13.045,1869.07,2053.268,1867.264,2051.462,3.612,3.612,,8808.97,3.612
247,0.14;100%;1P;I10-1.tif,169.58,593.852,2061.603,585.1,2055.074,18.059,14.447,,10084.188,18.059
248,0.14;100%;1P;I10-1.tif,13.045,186.004,2078.55,184.198,2076.744,3.612,3.612,,10492.036,3.612
249,0.14;100%;1P;I10-1.tif,52.178,506.545,2080.356,502.03,2076.744,10.835,7.223,,10171.495,10.835
250,0.14;100%;1P;I10-1.tif,26.089,769.298,2087.579,765.687,2083.968,7.223,7.223,,9908.742,7.223
251,0.14;100%;1P;I10-1.tif,130.446,786.273,2090.83,776.522,2083.968,18.059,14.447,,9891.767,18.059
252,0.14;100%;1P;I10-1.tif,13.045,2753.943,2085.773,2752.137,2083.968,3.612,3.612,,7924.097,3.612
253,0.14;100%;1P;I10-1.tif,13.045,680.811,2092.997,679.005,2091.191,3.612,3.612,,9997.229,3.612
254,0.14;100%;1P;I10-1.tif,13.045,2121.891,2114.667,2120.085,2112.861,3.612,3.612,,8556.149,3.612
255,0.14;100%;1P;I10-1.tif,13.045,1106.995,2129.114,1105.189,2127.308,3.612,3.612,,9571.045,3.612
256,0.14;100%;1P;I10-1.tif,13.045,1558.461,2132.726,1556.655,2130.92,3.612,3.612,,9119.579,3.612
257,0.14;100%;1P;I10-1.tif,13.045,1229.794,2143.561,1227.988,2141.755,3.612,3.612,,9448.246,3.612
258,0.14;100%;1P;I10-1.tif,1056.611,468.432,2168.843,440.631,2148.979,50.564,39.729,,10209.608,50.564
259,0.14;100%;1P;I10-1.tif,104.357,3298.863,2157.557,3293.897,2152.59,10.835,10.835,,7379.177,10.835
260,0.14;100%;1P;I10-1.tif,52.178,1610.831,2173.358,1607.219,2167.037,7.223,10.835,,9067.209,7.223
261,0.14;100%;1P;I10-1.tif,13.045,373.814,2176.067,372.008,2174.261,3.612,3.612,,10304.226,3.612
262,0.14;100%;1P;I10-1.tif,39.134,443.641,2177.271,440.631,2174.261,7.223,7.223,,10234.399,7.223
263,0.14;100%;1P;I10-1.tif,13.045,2779.225,2223.019,2777.42,2221.213,3.612,3.612,,7898.815,3.612
264,0.14;100%;1P;I10-1.tif,13.045,409.931,2233.854,408.125,2232.048,3.612,3.612,,10268.109,3.612
265,0.14;100%;1P;I10-1.tif,26.089,883.068,2246.495,881.262,2242.884,3.612,7.223,,9794.972,3.612
266,0.14;100%;1P;I10-1.tif,13.045,890.291,2244.69,888.485,2242.884,3.612,3.612,,9787.749,3.612
267,0.14;100%;1P;I10-1.tif,104.357,920.991,2255.976,913.767,2250.107,14.447,10.835,,9757.049,14.447
268,0.14;100%;1P;I10-1.tif,104.357,3403.603,2255.073,3398.637,2250.107,10.835,10.835,,7274.437,10.835
269,0.14;100%;1P;I10-1.tif,26.089,1498.868,2255.525,1495.256,2253.719,7.223,3.612,,9179.172,7.223
270,0.14;100%;1P;I10-1.tif,13.045,2381.935,2255.525,2380.129,2253.719,3.612,3.612,,8296.105,3.612
271,0.14;100%;1P;I10-1.tif,52.178,1259.59,2270.875,1256.882,2264.554,7.223,10.835,,9418.45,7.223
272,0.14;100%;1P;I10-1.tif,13.045,2342.206,2277.195,2340.4,2275.389,3.612,3.612,,8335.834,3.612
273,0.14;100%;1P;I10-1.tif,39.134,948.079,2294.05,942.661,2289.836,10.835,7.223,,9729.961,10.835
274,0.14;100%;1P;I10-1.tif,247.847,2504.354,2319.966,2495.705,2311.507,18.059,18.059,,8173.686,18.059
275,0.14;100%;1P;I10-1.tif,65.223,1603.246,2330.649,1599.996,2325.953,7.223,10.835,,9074.794,7.223
276,0.14;100%;1P;I10-1.tif,26.089,2578.774,2327.759,2575.163,2325.953,7.223,3.612,,8099.266,7.223
277,0.14;100%;1P;I10-1.tif,13.045,496.613,2331.371,494.807,2329.565,3.612,3.612,,10181.427,3.612
278,0.14;100%;1P;I10-1.tif,13.045,2042.433,2342.206,2040.627,2340.4,3.612,3.612,,8635.607,3.612
279,0.14;100%;1P;I10-1.tif,130.446,1023.203,2349.791,1014.896,2344.012,14.447,10.835,,9654.837,14.447
280,0.14;100%;1P;I10-1.tif,13.045,2013.539,2363.877,2011.733,2362.071,3.612,3.612,,8664.501,3.612
281,0.14;100%;1P;I10-1.tif,156.535,533.934,2381.032,527.312,2372.906,14.447,14.447,,10144.106,14.447
282,0.14;100%;1P;I10-1.tif,13.045,3089.834,2374.712,3088.028,2372.906,3.612,3.612,,7588.206,3.612
283,0.14;100%;1P;I10-1.tif,13.045,2067.715,2399.994,2065.909,2398.188,3.612,3.612,,8610.325,3.612
284,0.14;100%;1P;I10-1.tif,104.357,1679.002,2412.183,1675.842,2401.8,7.223,18.059,,8999.038,7.223
285,0.14;100%;1P;I10-1.tif,13.045,2107.444,2407.217,2105.638,2405.411,3.612,3.612,,8570.596,3.612
286,0.14;100%;1P;I10-1.tif,13.045,2374.712,2428.888,2372.906,2427.082,3.612,3.612,,8303.328,3.612
287,0.14;100%;1P;I10-1.tif,26.089,1657.784,2432.499,1654.172,2430.694,7.223,3.612,,9020.256,7.223
288,0.14;100%;1P;I10-1.tif,52.178,1643.337,2445.14,1639.725,2441.529,7.223,7.223,,9034.703,7.223
289,0.14;100%;1P;I10-1.tif,13.045,3295.703,2446.946,3293.897,2445.14,3.612,3.612,,7382.337,3.612
290,0.14;100%;1P;I10-1.tif,13.045,1612.637,2454.17,1610.831,2452.364,3.612,3.612,,9065.403,3.612
291,0.14;100%;1P;I10-1.tif,260.892,1112.593,2465.366,1105.189,2455.976,18.059,18.059,,9565.447,18.059
292,0.14;100%;1P;I10-1.tif,26.089,3530.465,2459.587,3528.659,2455.976,3.612,7.223,,7147.575,3.612
293,0.14;100%;1P;I10-1.tif,130.446,744.739,2470.423,736.793,2463.199,14.447,14.447,,9933.301,14.447
294,0.14;100%;1P;I10-1.tif,13.045,1637.919,2465.005,1636.113,2463.199,3.612,3.612,,9040.121,3.612
295,0.14;100%;1P;I10-1.tif,117.401,2356.252,2471.025,2351.236,2463.199,10.835,14.447,,8321.788,10.835
296,0.14;100%;1P;I10-1.tif,52.178,3522.339,2472.228,3517.824,2466.811,7.223,10.835,,7155.701,7.223
297,0.14;100%;1P;I10-1.tif,39.134,2235.058,2485.471,2232.048,2481.258,7.223,7.223,,8442.982,7.223
298,0.14;100%;1P;I10-1.tif,26.089,628.441,2493.899,624.829,2492.093,7.223,3.612,,10049.599,7.223
299,0.14;100%;1P;I10-1.tif,39.134,2989.91,2495.103,2986.9,2492.093,7.223,7.223,,7688.13,7.223
