 ,Label,Area,X,Y,BX,BY,Width,Height
257,20231005-B-S-SP-down-I_07-1.tif,7.280,1307.244,1792.907,1305.895,1791.558,2.698,2.698
258,20231005-B-S-SP-down-I_07-1.tif,7.280,1633.718,1806.398,1632.368,1805.049,2.698,2.698
259,20231005-B-S-SP-down-I_07-1.tif,58.239,353.792,1815.167,348.059,1810.445,10.793,8.094
260,20231005-B-S-SP-down-I_07-1.tif,7.280,549.069,1811.794,547.720,1810.445,2.698,2.698
261,20231005-B-S-SP-down-I_07-1.tif,36.400,2023.327,1840.934,2020.899,1837.426,5.396,8.094
262,20231005-B-S-SP-down-I_07-1.tif,7.280,781.109,1846.870,779.759,1845.521,2.698,2.698
263,20231005-B-S-SP-down-I_07-1.tif,152.878,2687.915,1860.746,2679.243,1853.615,16.189,16.189
264,20231005-B-S-SP-down-I_07-1.tif,14.560,400.672,1859.011,399.323,1856.313,2.698,5.396
265,20231005-B-S-SP-down-I_07-1.tif,7.280,2273.174,1865.757,2271.825,1864.408,2.698,2.698
266,20231005-B-S-SP-down-I_07-1.tif,7.280,1566.264,1871.153,1564.915,1869.804,2.698,2.698
267,20231005-B-S-SP-down-I_07-1.tif,181.998,248.498,1880.542,240.134,1872.502,16.189,16.189
268,20231005-B-S-SP-down-I_07-1.tif,29.120,562.560,1876.549,558.513,1872.502,8.094,8.094
269,20231005-B-S-SP-down-I_07-1.tif,7.280,813.486,1873.851,812.137,1872.502,2.698,2.698
270,20231005-B-S-SP-down-I_07-1.tif,43.679,2359.514,1885.093,2355.467,1880.596,8.094,8.094
