 ,Label,Area,X,Y,BX,BY,Width,Height
262,20231005-B-S-SP-left-I_02-1.tif,20.844,533.773,1577.595,529.819,1573.641,7.908,7.908
263,20231005-B-S-SP-left-I_02-1.tif,20.844,339.594,1581.988,337.397,1578.913,5.272,5.272
264,20231005-B-S-SP-left-I_02-1.tif,20.844,502.142,1581.109,498.188,1578.913,7.908,5.272
265,20231005-B-S-SP-left-I_02-1.tif,55.584,1353.542,1583.855,1349.588,1578.913,7.908,10.544
266,20231005-B-S-SP-left-I_02-1.tif,27.792,393.410,1595.387,390.115,1592.092,7.908,7.908
267,20231005-B-S-SP-left-I_02-1.tif,20.844,1528.391,1597.803,1526.194,1594.728,5.272,5.272
268,20231005-B-S-SP-left-I_02-1.tif,20.844,312.356,1602.197,308.402,1600.000,7.908,5.272
269,20231005-B-S-SP-left-I_02-1.tif,27.792,82.372,1611.203,79.077,1607.908,7.908,7.908
270,20231005-B-S-SP-left-I_02-1.tif,55.584,605.272,1612.191,600.988,1607.908,7.908,7.908
271,20231005-B-S-SP-left-I_02-1.tif,229.285,480.415,1629.514,471.829,1621.087,18.451,15.815
272,20231005-B-S-SP-left-I_02-1.tif,187.597,552.029,1632.656,540.362,1623.723,23.723,18.451
273,20231005-B-S-SP-left-I_02-1.tif,27.792,1248.105,1639.539,1244.152,1636.903,7.908,5.272
274,20231005-B-S-SP-left-I_02-1.tif,20.844,249.094,1643.493,247.776,1639.539,2.636,7.908
275,20231005-B-S-SP-left-I_02-1.tif,69.480,681.647,1645.865,677.430,1639.539,10.544,10.544
276,20231005-B-S-SP-left-I_02-1.tif,62.532,237.672,1648.472,231.960,1644.811,10.544,7.908
277,20231005-B-S-SP-left-I_02-1.tif,83.377,1014.827,1662.383,1009.555,1655.354,10.544,13.180
278,20231005-B-S-SP-left-I_02-1.tif,27.792,463.921,1665.898,461.285,1663.262,5.272,5.272
279,20231005-B-S-SP-left-I_02-1.tif,138.961,771.137,1677.232,761.779,1668.534,15.815,15.815
280,20231005-B-S-SP-left-I_02-1.tif,90.325,1329.210,1673.096,1323.229,1668.534,13.180,10.544
281,20231005-B-S-SP-left-I_02-1.tif,27.792,548.929,1694.234,545.634,1689.621,5.272,7.908
282,20231005-B-S-SP-left-I_02-1.tif,132.013,414.463,1705.090,405.931,1697.529,18.451,13.180
283,20231005-B-S-SP-left-I_02-1.tif,69.480,161.845,1708.336,155.519,1702.801,13.180,10.544
284,20231005-B-S-SP-left-I_02-1.tif,69.480,1867.282,1709.390,1860.956,1702.801,13.180,13.180
285,20231005-B-S-SP-left-I_02-1.tif,76.428,1161.600,1710.589,1157.166,1705.437,10.544,10.544
286,20231005-B-S-SP-left-I_02-1.tif,41.688,755.189,1711.148,751.236,1708.072,7.908,7.908
287,20231005-B-S-SP-left-I_02-1.tif,118.117,184.126,1731.563,176.606,1723.888,15.815,13.180
288,20231005-B-S-SP-left-I_02-1.tif,34.740,164.745,1769.489,160.791,1766.063,7.908,7.908
289,20231005-B-S-SP-left-I_02-1.tif,27.792,1593.410,1769.357,1589.456,1766.063,7.908,7.908
290,20231005-B-S-SP-left-I_02-1.tif,27.792,1601.977,1771.334,1600.000,1766.063,5.272,10.544
291,20231005-B-S-SP-left-I_02-1.tif,27.792,2229.325,1773.311,2227.348,1768.699,5.272,7.908
292,20231005-B-S-SP-left-I_02-1.tif,284.870,700.157,1784.996,690.610,1773.970,21.087,21.087
293,20231005-B-S-SP-left-I_02-1.tif,27.792,421.087,1785.173,416.474,1781.878,7.908,5.272
294,20231005-B-S-SP-left-I_02-1.tif,27.792,566.722,1797.694,564.086,1795.058,5.272,5.272
295,20231005-B-S-SP-left-I_02-1.tif,62.532,1989.090,1799.890,1984.843,1795.058,7.908,10.544
296,20231005-B-S-SP-left-I_02-1.tif,20.844,718.287,1800.769,714.333,1797.694,7.908,5.272
297,20231005-B-S-SP-left-I_02-1.tif,55.584,61.614,1814.827,55.354,1810.873,10.544,10.544
298,20231005-B-S-SP-left-I_02-1.tif,20.844,644.481,1817.463,640.527,1816.145,7.908,2.636
299,20231005-B-S-SP-left-I_02-1.tif,20.844,292.147,1828.885,289.951,1826.689,5.272,5.272
